,filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
15,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,Contribution of this factor to GDP growth amounted to 1.5 pp. (in  comparison with 1.6 pp. in 2004 Q2).,6.0,2004,15/12/2004,15.0,103.0,5003.0
16,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,Such a high share of inventories growth in GDP growth  together with accompanying lower than expected investment dynamics make the assessment of the  outlook for economic growth difficult.,6.0,2004,15/12/2004,15.0,188.0,5003.0
17,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,The contribution of net exports to GDP growth decreased  significantly as compared with the previous quarters.,6.0,2004,15/12/2004,15.0,110.0,5003.0
18,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"Overall, it is difficult to assess the extent to  which GDP data for 2004 Q3 change the balance of risks (that is the composition of factors  influencing future inflation) presented in the November Inflation Report.",6.0,2004,15/12/2004,15.0,215.0,5003.0
19,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"                 Available data do not, as yet, indicate that the positive tendencies in the labour market will be  sustained.",7.0,2004,15/12/2004,15.0,126.0,5003.0
20,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"Although according to preliminary information in November the unemployment rate  stood at approximately the same level as in October, still no rise in employment in the corporate  sector was observed.",7.0,2004,15/12/2004,15.0,200.0,5003.0
21,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,In November 2004 the growth of real wage in the corporate sector remained  negative (-1.7% y/y in comparison to -2.0% y/y in the previous month).,7.0,2004,15/12/2004,15.0,145.0,5003.0
22,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"Inflation expectations,  which have been higher since July, still have not translated into wage dynamics (no second-round  effects observed).",7.0,2004,15/12/2004,15.0,141.0,5003.0
23,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,The annual inflation rate in November 2004 was 4.5%.,8.0,2004,15/12/2004,15.0,52.0,5003.0
24,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"The inflation rate, higher than the  inflation target, is primarily the effect of price increases associated with Poland’s EU accession and  the hike in the commodities’ prices in world markets.",8.0,2004,15/12/2004,15.0,194.0,5003.0
25,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,Since the last meeting of the Monetary Policy Council a proposal was put forth to change  indirect tax rates.,9.0,2004,15/12/2004,15.0,109.0,5003.0
26,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"NBP estimates based on available data indicate that as a result of these changes  the consumer price index may show a one-off increase, which may extend the process of lowering  inflation in 2005-2006.",9.0,2004,15/12/2004,15.0,201.0,5003.0
27,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"The tendency of zloty appreciation, observed in previous months, was sustained in December  2004.",10.0,2004,15/12/2004,15.0,97.0,5003.0
28,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,The appreciation which took place in 2004 will be conducive to inflation decrease in 2005.,10.0,2004,15/12/2004,15.0,90.0,5003.0
29,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"The  data  collected  since  the  last  MPC  meeting  confirm  the  November  Inflation  Report  expectations, according to which the GDP growth rate in the upcoming two years will stand  somewhat lower than 4.5-5.5%.",11.0,2004,15/12/2004,15.0,217.0,5003.0
30,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,It is expected that in 2005 the role of net exports as a factor  contributing to economic growth will diminish and the role of investment as a growth factor will  rise.,11.0,2004,15/12/2004,15.0,168.0,5003.0
31,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,"Should the information on the low investment dynamics be confirmed, the probability of  economic  growth  dynamics  in  2005-2006  running  lower  than  expected  in  the  Report  would  increase.",11.0,2004,15/12/2004,15.0,196.0,5003.0
32,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,In  the  Council’s  opinion  the  balance  of  risks  for  future  inflation  has  not  changed  significantly since the previous meeting.,12.0,2004,15/12/2004,15.0,138.0,5003.0
33,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,The probability of inflation staying above the target  of 2.5% in 2006 is still higher than the probability of inflation falling below target.,12.0,2004,15/12/2004,15.0,142.0,5003.0
34,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,Thus the  Council maintained its tightening monetary policy bias.,12.0,2004,15/12/2004,15.0,65.0,5003.0
35,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,  The Council also adopted a resolution on the principles of conducting open market operations  shortening the time frame of basic operations from 14 to 7 days.,13.0,2004,15/12/2004,15.0,160.0,5003.0
36,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,  The next meeting of the Council will be held on 25-26 January 2005.,14.0,2004,15/12/2004,15.0,69.0,5003.0
37,C:\Modeling\ETA\Poland/mpc_151204_mp.pdf,                          -2 - ,15.0,2004,15/12/2004,15.0,31.0,5003.0
38,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"           The Council decided to keep the NBP interest rates unchanged, i.e.:   reference rate 5.00% on an annual basis;   lombard rate 6.50% on an annual basis;   deposit rate 3.50% on an annual basis;   rediscount rate 5.25% on an annual basis.",1.0,2007,19/12/2007,10.0,247.0,3516.0
39,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,    The Polish economy is still in the period of strong growth encompassing all its  sectors.,2.0,2007,19/12/2007,10.0,93.0,3516.0
40,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,In 2007 Q3 the economic growth was higher than expected in the October projection.,2.0,2007,19/12/2007,10.0,82.0,3516.0
41,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"It  may,  however,  be  expected  that  GDP  growth  in  2008  will  be  probably  lower  than  in  2007.",2.0,2007,19/12/2007,10.0,105.0,3516.0
42,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"Economic growth in Poland should be supported by still strong, even though weakening, activity in  the world economy.",3.0,2007,19/12/2007,10.0,117.0,3516.0
43,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"Yet, uncertainty about the scale of the impact of problems in the financial  markets on growth of the US and euro-area economies persists.",3.0,2007,19/12/2007,10.0,138.0,3516.0
44,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"In November the annual growth of consumer prices in Poland was slightly higher than  expected reaching 3.6%, thus remaining above the NBP’s inflation target of 2.5% and breaching the  upper limit for deviations from the target set at 3.5%.",4.0,2007,19/12/2007,10.0,239.0,3516.0
45,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,As in many other countries considerable  increase in inflation has been largely driven by a strong growth in food and fuel prices.,4.0,2007,19/12/2007,10.0,130.0,3516.0
46,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,The Council  maintains its assessment that the months to come will see inflation exceeding the level expected in  the October projection.,4.0,2007,19/12/2007,10.0,137.0,3516.0
47,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"In the Council’s assessment, in the coming quarters economic growth will most probably  continue  to  exceed  the  growth  of  potential  GDP.  The  latest  information  on  labour  market  developments points to a continuing strong wage growth and unfavourable relation between wage  and labour productivity growth.",5.0,2007,19/12/2007,10.0,316.0,3516.0
48,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"A further build-up in wage pressure and, consequently, inflationary  pressure is quite probable.",5.0,2007,19/12/2007,10.0,96.0,3516.0
49,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,The risk of continuing high inflation is also raised by the food price  growth observed in the world economy and affecting the Polish market and also by prices of oil  being higher than assumed in the projection.,5.0,2007,19/12/2007,10.0,212.0,3516.0
50,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"Moreover, the Budget Act conveyed to the Parliament  points to a procyclical impact of fiscal policy on the economy next year.",5.0,2007,19/12/2007,10.0,126.0,3516.0
51,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,Amendments introduced to  the Budget Act during parliamentary works do not change this assessment.,5.0,2007,19/12/2007,10.0,98.0,3516.0
52,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,In the mid-term inflation may be curbed by the continuing very good financial results of  enterprises and high investment growth conducive to productivity growth.,6.0,2007,19/12/2007,10.0,162.0,3516.0
53,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,Inflation may also be  constrained by globalisation and the ensuing increased competition in the market of internationally  traded goods and services as well as to the relative stability of the zloty exchange rate.,6.0,2007,19/12/2007,10.0,214.0,3516.0
54,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,The  inflationary pressure may also be reduced by a slowdown of the global economy.,6.0,2007,19/12/2007,10.0,83.0,3516.0
55,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,         The Council assessed the probability of inflation overshooting the inflation target in the  medium term to be higher than the probability of inflation running below the target.,7.0,2007,19/12/2007,10.0,185.0,3516.0
56,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,A more  comprehensive assessment of the inflation outlook will be possible after analysing the data released  in the near future.,7.0,2007,19/12/2007,10.0,129.0,3516.0
57,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,The Council will strive to bring inflation down to the level consistent with the  inflation target in the medium term.,7.0,2007,19/12/2007,10.0,118.0,3516.0
58,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,"The Council will be closely monitoring the growth and structure of domestic demand,  including the degree of the expansionary fiscal policy stance, the relation between wage and labour  productivity growth, zloty exchange rate, developments of the current account balance and the  impact of globalisation on the economy and on food prices.",8.0,2007,19/12/2007,10.0,339.0,3516.0
59,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,  The Council has adopted The Financial Plan of the National Bank of Poland for 2008.,9.0,2007,19/12/2007,10.0,85.0,3516.0
60,C:\Modeling\ETA\Poland/mpc_191207_mp.pdf,                                                            -2 - ,10.0,2007,19/12/2007,10.0,65.0,3516.0
61,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,             The Council decided to lower the NBP interest rates by 0.25 percentage points:   reference rate to 3.50 % on an annual basis;   lombard rate to 5.00% on an annual basis;   deposit rate to 2.00% on an annual basis;   rediscount rate to 3.75% on an annual basis.,1.0,2009,24/06/2009,13.0,273.0,5755.0
62,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"  In 2009 Q1 GDP declined in majority of EU countries and other developed economies, which  indicates recession in the global economy.",2.0,2009,24/06/2009,13.0,134.0,5755.0
63,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"However, recently there were signs pointing to the  possibility that recession may be gradually fading out.",2.0,2009,24/06/2009,13.0,107.0,5755.0
64,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,Also the situation in the global financial  markets improved slightly.,2.0,2009,24/06/2009,13.0,70.0,5755.0
65,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"Despite less pessimistic sentiment of economic agents, economic growth  forecasts  for  the  majority  of  Central  and  Eastern  European  countries  were  further  revised  downwards.",2.0,2009,24/06/2009,13.0,185.0,5755.0
66,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,The growth of prices in the major economies decelerated considerably which was due to the  significant slowdown in world economic growth and concurrent drop in commodity prices.,3.0,2009,24/06/2009,13.0,177.0,5755.0
67,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"Yet,  recently commodity prices in the world markets have increased again.",3.0,2009,24/06/2009,13.0,74.0,5755.0
68,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,Recession in the global economy contributes to significant weakening of economic activity in  Poland.,4.0,2009,24/06/2009,13.0,101.0,5755.0
69,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,In 2009 Q1 GDP growth decreased to 0.8% y/y i.e. showing a slightly stronger decline than  anticipated in the February NBP projection. 2009 Q1 saw a rise in consumption and a slight growth  in investment coupled with a strong decrease in inventories.,4.0,2009,24/06/2009,13.0,250.0,5755.0
70,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"Exports plunged considerably, yet, due  to the zloty exchange rate depreciation and the resulting improvement in the competitiveness of  Polish products, as well as declining domestic demand, the reduction in imports was larger, which  resulted in positive contribution of net exports to GDP growth.",4.0,2009,24/06/2009,13.0,299.0,5755.0
71,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,In 2009 Q2 economic activity in Poland remained subdued which is reflected in a decline in  industrial output and a drop in growth of construction and assembly production.,5.0,2009,24/06/2009,13.0,171.0,5755.0
72,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"At the same time,  some economic indicators were better than expected.",5.0,2009,24/06/2009,13.0,70.0,5755.0
73,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"The sentiment of enterprises and households  also improved slightly, yet, it continues to be low.",5.0,2009,24/06/2009,13.0,97.0,5755.0
74,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,Further deterioration was seen in the labour  market i.e. employment in the corporate sector was falling and unemployment (after seasonal  adjustments) was rising which was accompanied by considerable decline in the growth of nominal  and real wages.,5.0,2009,24/06/2009,13.0,250.0,5755.0
75,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"Reduced lending, in particular to the corporate sector, constituted an additional  factor conducive to curbing economic growth.",5.0,2009,24/06/2009,13.0,127.0,5755.0
76,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"Following a rise observed in the first months of 2009, CPI inflation declined in May 2009 to 3.6%,  remaining, however, above the NBP inflation target of 2.5% and the upper limit for deviations from  the NBP inflation target, set at 3.5%.",6.0,2009,24/06/2009,13.0,238.0,5755.0
77,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,Decline in inflation was driven by a drop in annual growth of  food prices and administered prices whose increase in the preceding period drove CPI inflation to  the currently elevated level.,6.0,2009,24/06/2009,13.0,191.0,5755.0
78,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"The growth of prices of some goods and services connected with the  depreciation of the zloty exchange rate is also conducive to inflation continuing at elevated level;  yet, the scale of this growth in May was smaller than in the preceding months.",6.0,2009,24/06/2009,13.0,248.0,5755.0
79,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,Increased inflation           results also from the persistence of inflationary processes which is reflected i.a. in the relatively  high core inflation.,6.0,2009,24/06/2009,13.0,153.0,5755.0
80,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"The Council got acquainted with the projection of inflation and GDP prepared by the Economic  Institute of the NBP, being one of the inputs into the Council’s decision-making on the NBP interest  rates.",7.0,2009,24/06/2009,13.0,202.0,5755.0
81,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"In line with the June projection – under assumption of constant interest rates – there is a 50- percent probability of inflation lying within the range of 2.8–3.5% in 2009 (as compared to 2.5– 3.9% in the February projection), 1.1–3.2% in 2010 (as compared to 0.5–3.2%) and 0.8–3.4% in  2011 (as compared to -0.9-2.6%).",7.0,2009,24/06/2009,13.0,319.0,5755.0
82,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"In line with the June projection, there is a 50-percent probability  of the annual GDP growth lying within the range of -0.4–1.1% in 2009 (as compared to 0.3–1.9% in  the February projection), 0.2–2.5% in 2010 (as compared to 1.2–3.3%) and 2.4–4.5% in 2011 (as  compared to 2.5-4.8%).",7.0,2009,24/06/2009,13.0,284.0,5755.0
83,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"In the Council’s assessment, inflation in the coming months will probably decrease, though it will  remain at an elevated level, mainly as a result of the relatively high annual growth of food prices  and administered prices, including primarily prices of energy.",8.0,2009,24/06/2009,13.0,263.0,5755.0
84,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,The recently observed rise in crude  oil prices may be conducive to rising inflation.,8.0,2009,24/06/2009,13.0,85.0,5755.0
85,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"Yet, in the medium term further decline in demand  pressure should reduce inflation.",8.0,2009,24/06/2009,13.0,84.0,5755.0
86,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf, The Council assessed the probability of inflation running below the inflation target in the medium  term to be higher than the probability of inflation running above the target and decided to lower the  interest rates.,9.0,2009,24/06/2009,13.0,219.0,5755.0
87,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"In the Council’s assessment, the already implemented cuts in the NBP interest rates  together with the lowering of the required reserve rate will support return of the economy to the  potential growth path.",9.0,2009,24/06/2009,13.0,206.0,5755.0
88,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"The Council’s decisions in the coming months will take account of the  incoming  information  on  the  outlook  for  economic  growth  and  inflation,  the  situation  in  the  financial markets in Poland and abroad, information on the public finance sector and zloty exchange  rate developments.",9.0,2009,24/06/2009,13.0,296.0,5755.0
89,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,The Council will continue to analyse the impact of developments in the domestic interbank market  on the monetary policy transmission mechanism in Poland.,10.0,2009,24/06/2009,13.0,154.0,5755.0
90,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,"The Council maintains its view that Poland should join the Exchange Rate Mechanism II (ERM II)  and the euro area at the earliest possible date, after achieving the necessary political support for  amendments in the Constitution of the Republic of Poland and other legal acts required for euro  adoption in Poland.",11.0,2009,24/06/2009,13.0,314.0,5755.0
91,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,The Council adopted Inflation Report – June 2009 which will be published on 26 June 2009.,12.0,2009,24/06/2009,13.0,89.0,5755.0
92,C:\Modeling\ETA\Poland/mpc_2009_06_2.pdf,                    -2 - ,13.0,2009,24/06/2009,13.0,25.0,5755.0
93,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"             The Council decided to keep the NBP interest rates unchanged, i.e.:   reference rate at 3.50 % on an annual basis;   lombard rate at 5.00% on an annual basis;   deposit rate at 2.00% on an annual basis;   rediscount rate at 3.75% on an annual basis.",1.0,2009,29/07/2009,12.0,262.0,4262.0
94,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,  Recently released data suggest that in 2009 Q2 GDP declined further in most EU countries and  other developed economies.,2.0,2009,29/07/2009,12.0,122.0,4262.0
95,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"However, some economic indicators suggest that recession may be  gradually fading out.",2.0,2009,29/07/2009,12.0,86.0,4262.0
96,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"Though in the past few months forecasts of economic growth in the euro area  have been revised further downwards, the outlook for economic growth in the world economy,  including the United States, has shown some improvement.",2.0,2009,29/07/2009,12.0,225.0,4262.0
97,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"Major developed economies have recorded a decline in the general price level, which is due to the  slowdown in the world economic growth and the previously observed drop in commodity prices.",3.0,2009,29/07/2009,12.0,190.0,4262.0
98,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"Yet, in the past few months some commodity prices in the world markets have increased again.",4.0,2009,29/07/2009,12.0,92.0,4262.0
99,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"In 2009 Q2 economic activity in Poland remained subdued which is reflected in the decline in  industrial output and the low growth of construction and assembly production, as well as retail  sales.",5.0,2009,29/07/2009,12.0,197.0,4262.0
100,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"At the same time, those indicators have recently been better than expected, and some business  tendency indicators point to a certain improvement in the sentiment of enterprises, although it  continues to be low.",5.0,2009,29/07/2009,12.0,212.0,4262.0
101,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"The labour market has deteriorated further, i.e. employment in the corporate  sector fell deeper and the (seasonally-adjusted) unemployment rate rose, accompanied by a further  decline in the growth of nominal wages and a fall in real wages.",5.0,2009,29/07/2009,12.0,241.0,4262.0
102,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"Reduced lending, in particular to  the corporate sector, constituted an additional factor conducive to curbing economic growth.",5.0,2009,29/07/2009,12.0,127.0,4262.0
103,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"In June 2009 annual CPI inflation declined to 3.5%, i.e. to the upper limit for deviations from the  NBP inflation target set at 2.5%.",6.0,2009,29/07/2009,12.0,134.0,4262.0
104,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,Inflation remaining at an increased level is largely the result of the  previous rises in regulated prices.,6.0,2009,29/07/2009,12.0,107.0,4262.0
105,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"Increased inflation is also driven by the persistence of inflationary  processes, which is reflected, inter alia, in the relatively high – despite a certain decline – core  inflation.",6.0,2009,29/07/2009,12.0,183.0,4262.0
106,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"The growth of prices of some goods and services connected with the previously observed  depreciation of the zloty exchange rate is also conducive to inflation running at an elevated level,  although this effect is gradually fading out.",6.0,2009,29/07/2009,12.0,235.0,4262.0
107,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"In the Council’s assessment, inflation is likely to remain at an elevated level in the coming months,  mainly due to the relatively high annual growth of food prices and regulated prices, including,  above all, the prices of energy.",7.0,2009,29/07/2009,12.0,232.0,4262.0
108,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"The recently observed rise in crude oil prices, mitigated to a certain  extent by the recent zloty exchange rate appreciation, may also be conducive to inflation remaining           at an increased level.",7.0,2009,29/07/2009,12.0,204.0,4262.0
109,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"Yet, in the medium term a further decline in the demand pressure should  reduce inflation.",7.0,2009,29/07/2009,12.0,90.0,4262.0
110,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"In the Council’s assessment, the probability of inflation running below the inflation target in the  medium term is higher than the probability of inflation running above the target.",8.0,2009,29/07/2009,12.0,182.0,4262.0
111,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"In the Council’s  view, the already implemented cuts in the NBP interest rates together with the lowering of the  required reserve rate will support the return of the economy to the potential growth path.",8.0,2009,29/07/2009,12.0,204.0,4262.0
112,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"The  Council’s decisions in the coming months will take account of incoming information about the  outlook for economic growth and inflation, the situation in the financial markets in Poland and  abroad,  and  information  about  the  public  finance  sector  as  well  as  zloty  exchange  rate  developments.",8.0,2009,29/07/2009,12.0,310.0,4262.0
113,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,The Council will continue to analyse the impact of developments in the domestic interbank market  on the monetary policy transmission mechanism in Poland.,9.0,2009,29/07/2009,12.0,154.0,4262.0
114,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,"The Council maintains its view that Poland should join the Exchange Rate Mechanism II (ERM II)  and the euro area at the earliest possible date, after achieving the necessary political support for  amendments in the Constitution of the Republic of Poland and other legal acts required for euro  adoption in Poland.",10.0,2009,29/07/2009,12.0,314.0,4262.0
115,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,The Council approved The Balance of Payments of the Republic of Poland in 2009 Q1.,11.0,2009,29/07/2009,12.0,82.0,4262.0
116,C:\Modeling\ETA\Poland/mpc_2009_07_2.pdf,                                                                        -2 - ,12.0,2009,29/07/2009,12.0,77.0,4262.0
117,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"           The Council decided to keep the NBP interest rates unchanged, i.e.",1.0,2009,26/08/2009,13.0,77.0,4748.0
118,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf, reference rate at 3.50% on an annual basis;   lombard rate at 5.00% on an annual basis;   deposit rate at 2.00% on an annual basis;   rediscount rate 3.75% on an annual basis.,2.0,2009,26/08/2009,13.0,176.0,4748.0
119,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,  The recently released data – including those on GDP in 2009 Q2 – indicate easing of recessionary  tendencies in the United States and in most EU countries.,3.0,2009,26/08/2009,13.0,157.0,4748.0
120,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"At the same time, most economic  sentiment indicators have improved further and the forecasts of GDP growth in 2010 for the United  States  and  the  euro  area  have  been  slightly  revised  upwards.",3.0,2009,26/08/2009,13.0,201.0,4748.0
121,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"The  global  economic  activity,  however, is still low and it is currently difficult to assess how permanent the easing of the recession  will be, especially given the persistent problems in the financial sector.",3.0,2009,26/08/2009,13.0,213.0,4748.0
122,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"In major economies the decline in the general price level, which results from the slowdown in the  world economic growth and the previously observed drop in commodity prices, has deepened.",4.0,2009,26/08/2009,13.0,188.0,4748.0
123,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"At  the same time, core inflation have continued to decrease.",4.0,2009,26/08/2009,13.0,61.0,4748.0
124,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"In turn, the prices of energy commodities  in the world markets have begun to rise again.",4.0,2009,26/08/2009,13.0,89.0,4748.0
125,C:\Modeling\ETA\Poland/mpc_2009_08_2.pdf,"In  the  recent  period  the  economic  activity  in  Poland  remained  subdued,  as  indicated  by  the  continuing decline in industrial output.",5.0,2009,26/08/2009,13.0,146.0,4748.0
