,filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
32,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1659624480000/?tab=statement,The Bank Board assessed the risks and uncertainties of the baseline scenario of the forecast as being significant and going in both directions.,14.0,2022,4/8/2022,15.0,143.0,4345.0
33,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1659624480000/?tab=statement,"A further rise in commodity prices, a threat of inflation expectations becoming unanchored, a related risk of a wage-inflation spiral and easier fiscal policy are upside risks to inflation.",14.0,2022,4/8/2022,15.0,189.0,4345.0
34,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1659624480000/?tab=statement,"By contrast, the growing likelihood of recession abroad and a stronger-than-forecasted downturn in domestic consumer and investment demand are downside risks.",14.0,2022,4/8/2022,15.0,158.0,4345.0
35,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1659624480000/?tab=statement,"The general uncertainties of the outlook include the future course of the war in Ukraine, the availability and prices of energy, the future monetary policy stance abroad and the duration of the disruptions to global supply chains.",14.0,2022,4/8/2022,15.0,230.0,4345.0
36,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1659624480000/?tab=statement,The Bank Board assures the public that the CNB’s actions will be sufficient to restore price stability in accordance with its statutory mandate.,15.0,2022,4/8/2022,15.0,144.0,4345.0
37,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1659624480000/?tab=statement,"In addition, the Bank Board is ready to react appropriately to any materialisation of the risks of the forecast.",15.0,2022,4/8/2022,15.0,112.0,4345.0
38,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"At its meeting today, the Bank Board of the Czech National Bank increased the two-week repo rate to 7.00%, i.e. by 1.25 percentage points.",1.0,2022,22/6/2022,12.0,138.0,6082.0
39,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"At the same time, it increased the discount rate to 6.00% and the Lombard rate to 8.00%.",1.0,2022,22/6/2022,12.0,88.0,6082.0
40,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Five members voted in favour of this decision and two members voted for leaving rates unchanged.</,1.0,2022,22/6/2022,12.0,98.0,6082.0
41,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,This decision of the Bank Board is underpinned by the spring macroeconomic forecast and by an assessment of information obtained since it was prepared.,2.0,2022,22/6/2022,12.0,151.0,6082.0
42,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Consistent with the baseline scenario of the spring forecast is a further sharp rise in market interest rates.,2.0,2022,22/6/2022,12.0,110.0,6082.0
43,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The Bank Board assessed the risks and uncertainties of the spring forecast in light of the new information as being markedly inflationary and acting towards a need for further significant tightening of monetary policy.,2.0,2022,22/6/2022,12.0,218.0,6082.0
44,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The war in Ukraine and anti-epidemic measures in China are dampening the growth of the global economy.,3.0,2022,22/6/2022,12.0,102.0,6082.0
45,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"The euro area countries have so far withstood the adverse geopolitical developments, so the GDP outlook for the effective euro area has shifted slightly higher for this year.",3.0,2022,22/6/2022,12.0,174.0,6082.0
46,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"By contrast, the outlook for 2023 has worsened slightly.",3.0,2022,22/6/2022,12.0,56.0,6082.0
47,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"The complicated situation with supplies of materials and components, coupled with the price of oil, which is higher than in the spring forecast, is reflected in a higher outlook for industrial producer prices.",3.0,2022,22/6/2022,12.0,209.0,6082.0
48,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Consumer price inflation has also been revised upwards.,3.0,2022,22/6/2022,12.0,55.0,6082.0
49,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"The European Central Bank is expected to raise interest rates several times in the months ahead, so the outlook for foreign market rates is slightly higher.",3.0,2022,22/6/2022,12.0,156.0,6082.0
50,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Both the current Brent crude oil price and its outlook are higher than assumed by the current forecast.,4.0,2022,22/6/2022,12.0,103.0,6082.0
51,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The expected euro-dollar exchange rate is weaker over the entire forecast horizon due to more forceful monetary policy tightening by the Fed.,4.0,2022,22/6/2022,12.0,141.0,6082.0
52,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"Domestic inflation increased significantly further during Q2, reaching 16% in May.",5.0,2022,22/6/2022,12.0,82.0,6082.0
53,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,It was about one percentage point above the forecast.,5.0,2022,22/6/2022,12.0,53.0,6082.0
54,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,More than one-half of this was due to higher-than-expected core inflation caused by unexpectedly strong growth in prices of both tradables and non-tradables.,5.0,2022,22/6/2022,12.0,157.0,6082.0
55,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Imputed rent and prices in restaurants and cafés are the biggest contributors to the growth in services prices.,5.0,2022,22/6/2022,12.0,111.0,6082.0
56,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Fuel prices were also higher than expected in May.,5.0,2022,22/6/2022,12.0,50.0,6082.0
57,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Growth in food prices and administered prices was only slightly higher than in the spring forecast.,5.0,2022,22/6/2022,12.0,99.0,6082.0
58,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"According to the spring forecast, inflation will be in double figures this year but will fall quickly in the first half of next year and return close to the 2% target in late 2023.",5.0,2022,22/6/2022,12.0,180.0,6082.0
59,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Annual GDP growth was one percentage point faster than forecasted in 2022 Q1. The deviation from the forecast was due almost solely to stronger-than-expected investment activity.,6.0,2022,22/6/2022,12.0,178.0,6082.0
60,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,This occurred despite rapid growth in prices of capital goods and a rise in uncertainty connected with the war in Ukraine.,6.0,2022,22/6/2022,12.0,122.0,6082.0
61,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"The dynamics of exports and imports were also higher than forecasted, while the contribution of net exports was broadly as expected.",6.0,2022,22/6/2022,12.0,132.0,6082.0
62,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Household consumption and additions to inventories were in line with the projection.,6.0,2022,22/6/2022,12.0,84.0,6082.0
63,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"By contrast, growth in government consumption lagged behind expectations.",6.0,2022,22/6/2022,12.0,73.0,6082.0
64,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"According to the spring forecast, the Czech economy will slow markedly this year and even decline slightly in year-on-year terms in the second half of the year.",6.0,2022,22/6/2022,12.0,160.0,6082.0
65,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Economic growth will recover next year.,6.0,2022,22/6/2022,12.0,39.0,6082.0
66,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"Industrial production dropped further year on year in April, but this was mostly due to base effects.",7.0,2022,22/6/2022,12.0,101.0,6082.0
67,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Leading indicators are signalling no major weakening of industrial activity for now.,7.0,2022,22/6/2022,12.0,84.0,6082.0
68,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"Growth in construction output slowed year on year in April, as did growth in retail sales.",7.0,2022,22/6/2022,12.0,90.0,6082.0
69,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The tightness in the domestic labour market is still increasing slightly.,8.0,2022,22/6/2022,12.0,73.0,6082.0
70,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"The share of unemployed persons declined slightly in April and May, whereas the forecast had expected it to increase.",8.0,2022,22/6/2022,12.0,117.0,6082.0
71,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,This was due to higher employment of refugees from Ukraine.,8.0,2022,22/6/2022,12.0,59.0,6082.0
72,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"Average wage growth in market sectors remained buoyant in Q1, despite being slightly slower than forecasted.",8.0,2022,22/6/2022,12.0,108.0,6082.0
73,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"So far in Q2, the koruna has been 2.5% weaker against the euro compared with the spring forecast.",9.0,2022,22/6/2022,12.0,97.0,6082.0
74,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"Despite a rising interest rate differential, this is due to a sharp weakening of the domestic currency in May, which reflected a change in financial market sentiment regarding the future course of domestic interest rates.",9.0,2022,22/6/2022,12.0,221.0,6082.0
75,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Further depreciation of the koruna is being prevented by foreign exchange market interventions by the Czech National Bank. ,9.0,2022,22/6/2022,12.0,123.0,6082.0
76,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"To sum up the materialisation of the spring forecast, inflation in May and economic growth in Q1 were both roughly one percentage point higher.",10.0,2022,22/6/2022,12.0,143.0,6082.0
77,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"By contrast, the average wage in the economy in Q1 and the share of unemployed persons so far in Q2 were lower.  ",10.0,2022,22/6/2022,12.0,113.0,6082.0
78,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The Bank Board assessed the risks and uncertainties of the spring forecast as being markedly inflationary and acting towards a need for further significant tightening of monetary policy.,11.0,2022,22/6/2022,12.0,186.0,6082.0
79,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"In particular, higher price growth at home and abroad is having an inflationary effect.",11.0,2022,22/6/2022,12.0,87.0,6082.0
80,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"This is due, among other things, to a sharp rise in energy and commodity prices amid concerns about Russian supplies being cut off.",11.0,2022,22/6/2022,12.0,131.0,6082.0
81,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The upside risks also include a weaker koruna exchange rate and the threat of inflation expectations becoming unanchored from the CNB’s 2% target.,11.0,2022,22/6/2022,12.0,146.0,6082.0
82,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Another inflationary risk is the possibility of less restrictive fiscal policy this year and the next.,11.0,2022,22/6/2022,12.0,102.0,6082.0
83,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The uncertainties include the future course of the war in Ukraine and the future monetary policy stance abroad.  ,11.0,2022,22/6/2022,12.0,113.0,6082.0
84,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"In this situation, the Bank Board decided to increase interest rates further.",12.0,2022,22/6/2022,12.0,77.0,6082.0
85,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,This is in response to a continued marked increase in inflation pressures in the Czech economy.,12.0,2022,22/6/2022,12.0,95.0,6082.0
86,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Restoring price stability soon is now the Czech National Bank’s absolute priority and is a necessary condition for the long-term prosperity of the Czech economy.,12.0,2022,22/6/2022,12.0,161.0,6082.0
87,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,Future monetary policy steps will depend on incoming new information and future forecasts.,12.0,2022,22/6/2022,12.0,90.0,6082.0
88,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,The Bank Board also decided to keep the CNB’s strategy of current foreign exchange interventions unchanged.,12.0,2022,22/6/2022,12.0,107.0,6082.0
89,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1655909280000/?tab=statement,"The CNB has sufficient international reserves, even by international comparison, to fulfil its monetary policy objectives and other duties.",12.0,2022,22/6/2022,12.0,139.0,6082.0
90,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"At its meeting today, the Bank Board of the Czech National Bank increased the two-week repo rate to 5.75%, i.e. by 0.75 percentage point.",1.0,2022,5/5/2022,13.0,137.0,9199.0
91,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"At the same time, it increased the discount rate to 4.75% and the Lombard rate to 6.75%.",1.0,2022,5/5/2022,13.0,88.0,9199.0
92,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,Five members voted in favour of this decision and two members voted for leaving rates unchanged.</,1.0,2022,5/5/2022,13.0,98.0,9199.0
93,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,The decision adopted by the Bank Board is underpinned by a new macroeconomic forecast.,2.0,2022,5/5/2022,13.0,86.0,9199.0
94,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,Consistent with the baseline scenario of the spring forecast is a further sharp rise in market interest rates.,2.0,2022,5/5/2022,13.0,110.0,9199.0
95,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"In the baseline scenario, the central bank sets interest rates in order to achieve the 2% target at the standard monetary policy horizon.",2.0,2022,5/5/2022,13.0,137.0,9199.0
96,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"However, the Bank Board decided to tighten monetary policy more moderately.",2.0,2022,5/5/2022,13.0,75.0,9199.0
97,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"In the context of significant risks and uncertainties in both directions, it took into account, among other things, the message of a scenario featuring a more distant monetary policy horizon than the standard one used in the Czech National Bank’s forecasting system.",2.0,2022,5/5/2022,13.0,266.0,9199.0
98,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"Russia’s invasion of Ukraine has slowed the growth of the global economy, which will moreover face strong inflation pressures – driven mainly by a sharp rise in commodity prices – for longer.",3.0,2022,5/5/2022,13.0,191.0,9199.0
99,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"The outlook for economic growth in the effective euro area this year and the next has thus been revised down, due partly to longer-lasting supply chain disruptions.",3.0,2022,5/5/2022,13.0,164.0,9199.0
100,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"A jump in prices of most commodities and problems in global production chains have led to an increase in the outlook for producer prices, and to a lesser extent also consumer prices, especially for this year.",3.0,2022,5/5/2022,13.0,208.0,9199.0
101,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,The European Central Bank is expected to react by tightening its monetary policy this year and the next.,3.0,2022,5/5/2022,13.0,104.0,9199.0
102,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"The Brent crude oil price outlook has risen markedly, mainly because of the impact of the sanctions imposed on Russia, and is subject to exceptional uncertainty.",4.0,2022,5/5/2022,13.0,161.0,9199.0
103,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,The same applies to global gas prices.,4.0,2022,5/5/2022,13.0,38.0,9199.0
104,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"The expected euro-dollar exchange rate is slightly weaker, owing to a larger-than-expected impact of the war on Europe than on the USA and stronger tightening of US monetary policy.",4.0,2022,5/5/2022,13.0,181.0,9199.0
105,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"GDP growth will slow considerably this year, with economic activity even contracting slightly year on year in the second half of the year.",5.0,2022,5/5/2022,13.0,138.0,9199.0
106,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,This will be due largely to falling household consumption.,5.0,2022,5/5/2022,13.0,58.0,9199.0
107,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"Households’ real income will decline this year, owing to rapid growth in living costs, and their sentiment has simultaneously worsened.",5.0,2022,5/5/2022,13.0,135.0,9199.0
108,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,Firms will rein in investment because of subdued domestic and external demand and a deterioration in their financial situation as a result of surging prices of energy and other commodities and materials.,5.0,2022,5/5/2022,13.0,203.0,9199.0
109,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"Growth in external demand is being adversely affected by the war in Ukraine, which, moreover, is exacerbating the problems in global value chains.",5.0,2022,5/5/2022,13.0,146.0,9199.0
110,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,Exports will thus remain subdued this year and firms will be forced to make increased additions to inventories until mid-2023.,5.0,2022,5/5/2022,13.0,126.0,9199.0
111,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"However, the contribution of net exports to economic growth will be slightly positive this year due to a noticeable cooling of domestic demand.",5.0,2022,5/5/2022,13.0,143.0,9199.0
112,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,GDP growth will recover next year.,5.0,2022,5/5/2022,13.0,34.0,9199.0
113,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,"Headline inflation will rise further in the next few months, reaching almost 15% in late spring and early summer, with all its components contributing to the increase.",6.0,2022,5/5/2022,13.0,167.0,9199.0
114,https://www.cnb.cz/en/monetary-policy/bank-board-decisions/CNB-Board-decisions-1651762080000/?tab=statement,Core inflation will continue to reflect both strong producer price inflation abroad and fading substantial domestic cost and demand pressures.,6.0,2022,5/5/2022,13.0,142.0,9199.0
