,filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
103,C:/Modeling/ETA/USA/pdf/monetary20170614a1.pdf,The Committee is maintaining its existing policy of reinvesting principal  payments from its holdings of agency debt and agency mortgage-backed securities in  agency mortgage-backed securities and of rolling over maturing Treasury securities at  auction.,9,2017,6/14/2017,11,254,3834
104,C:/Modeling/ETA/USA/pdf/monetary20170614a1.pdf,"The Committee currently expects to begin implementing a balance sheet  normalization program this year, provided that the economy evolves broadly as  anticipated.",9,2017,6/14/2017,11,162,3834
105,C:/Modeling/ETA/USA/pdf/monetary20170614a1.pdf,"This program, which would gradually reduce the Federal Reserve’s  securities holdings by decreasing reinvestment of principal payments from those  securities, is described in the accompanying addendum to the Committee’s Policy  Normalization Principles and Plans.",9,2017,6/14/2017,11,263,3834
106,,,,,,,,
107,,,,,,,,
108,,,,,,,,
109,,,,,,,,
110,,,,,,,,
111,,,,,,,,
112,C:/Modeling/ETA/USA/pdf/monetary20170614a1.pdf,"Voting against the action was  Neel Kashkari, who preferred at this meeting to maintain the existing target range for the  federal funds rate.",10,2017,6/14/2017,11,142,3834
113,,,,,,,,
114,,,,,,,,
115,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"EDT  July 26, 2017    Information received since the Federal Open Market Committee met in June  indicates that the labor market has continued to strengthen and that economic activity has  been rising moderately so far this year.",1,2017,7/26/2017,7,228,3533
116,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"Job gains have been solid, on average, since the  beginning of the year, and the unemployment rate has declined.",1,2017,7/26/2017,7,112,3533
117,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,Household spending and  business fixed investment have continued to expand.,1,2017,7/26/2017,7,75,3533
118,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"On a 12-month basis, overall  inflation and the measure excluding food and energy prices have declined and are  running below 2 percent.",1,2017,7/26/2017,7,136,3533
119,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"Market-based measures of inflation compensation remain low;  survey-based measures of longer-term inflation expectations are little changed, on  balance.",1,2017,7/26/2017,7,153,3533
120,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"Consistent with its statutory mandate, the Committee seeks to foster maximum  employment and price stability.",2,2017,7/26/2017,7,109,3533
121,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"The Committee continues to expect that, with gradual  adjustments in the stance of monetary policy, economic activity will expand at a  moderate pace, and labor market conditions will strengthen somewhat further.",2,2017,7/26/2017,7,212,3533
122,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,Inflation  on a 12-month basis is expected to remain somewhat below 2 percent in the near term but  to stabilize around the Committee’s 2 percent objective over the medium term.,2,2017,7/26/2017,7,177,3533
123,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"Near- term risks to the economic outlook appear roughly balanced, but the Committee is  monitoring inflation developments closely.",2,2017,7/26/2017,7,130,3533
124,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"In view of realized and expected labor market conditions and inflation, the  Committee decided to maintain the target range for the federal funds rate at 1 to 1-1/4  percent.",3,2017,7/26/2017,7,174,3533
125,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"The stance of monetary policy remains accommodative, thereby supporting  some further strengthening in labor market conditions and a sustained return to 2 percent  inflation.",3,2017,7/26/2017,7,174,3533
126,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"In determining the timing and size of future adjustments to the target range for the  federal funds rate, the Committee will assess realized and expected economic conditions   (more)  For release at 2 p.m.",4,2017,7/26/2017,7,205,3533
127,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"EDT    July 26, 2017  - 2 -  relative to its objectives of maximum employment and 2 percent inflation.",4,2017,7/26/2017,7,102,3533
128,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"This  assessment will take into account a wide range of information, including measures of  labor market conditions, indicators of inflation pressures and inflation expectations, and  readings on financial and international developments.",4,2017,7/26/2017,7,237,3533
129,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,The Committee will carefully  monitor actual and expected inflation developments relative to its symmetric inflation  goal.,4,2017,7/26/2017,7,123,3533
130,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"The Committee expects that economic conditions will evolve in a manner that will  warrant gradual increases in the federal funds rate; the federal funds rate is likely to  remain, for some time, below levels that are expected to prevail in the longer run.",4,2017,7/26/2017,7,255,3533
131,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"However, the actual path of the federal funds rate will depend on the economic outlook as  informed by incoming data.",5,2017,7/26/2017,7,117,3533
132,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"For the time being, the Committee is maintaining its existing policy of reinvesting  principal payments from its holdings of agency debt and agency mortgage-backed  securities in agency mortgage-backed securities and of rolling over maturing Treasury  securities at auction.",6,2017,7/26/2017,7,274,3533
133,C:/Modeling/ETA/USA/pdf/monetary20170726a1.pdf,"The Committee expects to begin implementing its balance sheet  normalization program relatively soon, provided that the economy evolves broadly as  anticipated; this program is described in the June 2017 Addendum to the Committee’s  Policy Normalization Principles and Plans.",6,2017,7/26/2017,7,275,3533
134,,,,,,,,
135,,,,,,,,
136,,,,,,,,
137,,,,,,,,
138,,,,,,,,
139,,,,,,,,
140,,,,,,,,
141,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"EDT  September 20, 2017    Information  received since the Federal Open Market Committee  met in July  indicates  that the labor market has continued  to strengthen  and that economic activity  has  been rising  moderately  so far this year.",1,2017,9/20/2017,8,241,3826
142,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Job gains have remained solid in recent months,  and the unemployment  rate has stayed low.",1,2017,9/20/2017,8,91,3826
143,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Household spending  has been expanding  at a  moderate rate, and growth in business  fixed investment  has picked up in recent quarters.",1,2017,9/20/2017,8,136,3826
144,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"On a 12-month basis, overall inflation  and the measure excluding  food and energy prices  have declined this year and are running  below 2 percent.",2,2017,9/20/2017,8,148,3826
145,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Market-based measures of  inflation  compensation  remain  low; survey-based measures of longer-term  inflation  expectations  are little  changed, on balance.",2,2017,9/20/2017,8,159,3826
146,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"  Consistent  with its statutory mandate, the Committee  seeks to foster maximum  employment  and price stability.",3,2017,9/20/2017,8,114,3826
147,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Hurricanes  Harvey, Irma, and Maria have devastated  many communities,  inflicting  severe hardship.",3,2017,9/20/2017,8,100,3826
148,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Storm-related disruptions  and rebuilding  will  affect economic  activity  in the near term, but past experience suggests that the  storms are unlikely  to materially  alter the course of the national  economy over the  medium  term.",3,2017,9/20/2017,8,234,3826
149,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Consequently,  the Committee  continues  to expect that, with gradual  adjustments  in the stance of monetary policy, economic  activity  will expand at a  moderate pace, and labor market conditions  will  strengthen  somewhat further.",3,2017,9/20/2017,8,235,3826
150,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Higher  prices for gasoline  and some other items in the aftermath  of the hurricanes  will  likely  boost inflation  temporarily;  apart from that effect,  inflation  on a 12-month basis is  expected to remain  somewhat below 2 percent in the near term but to stabilize  around the  Committee’s  2 percent objective over the medium  term.",3,2017,9/20/2017,8,339,3826
151,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"Near-term risks to the economic  outlook appear roughly  balanced, but the Committee  is monitoring  inflation  developments  closely.",3,2017,9/20/2017,8,134,3826
152,,,,,,,,
153,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"EDT  September 20, 2017  - 2 -  In view of realized and expected labor market conditions  and inflation,  the  Committee  decided to maintain  the target range for the federal funds rate at 1 to 1-1/4  percent.",4,2017,9/20/2017,8,210,3826
154,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"The stance of monetary  policy remains accommodative,  thereby supporting  some further strengthening  in labor market conditions  and a sustained  return to 2 percent  inflation.",4,2017,9/20/2017,8,179,3826
155,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"  In determining  the timing  and size of future  adjustments  to the target range for the  federal funds rate, the Committee  will  assess realized and expected economic  conditions  relative  to its objectives of maximum  employment  and 2 percent inflation.",5,2017,9/20/2017,8,260,3826
156,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"This  assessment will  take into account a wide range of information,  including  measures of  labor market conditions,  indicators  of inflation  pressures and inflation  expectations,  and  readings on financial  and international  developments.",5,2017,9/20/2017,8,247,3826
157,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,The Committee  will  carefully  monitor  actual and expected inflation  developments  relative  to its symmetric  inflation  goal.,5,2017,9/20/2017,8,130,3826
158,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"The Committee  expects that economic conditions  will evolve in a manner that will  warrant gradual increases in the federal funds rate; the federal funds rate is likely  to  remain, for some time, below levels  that are expected to prevail in the longer run.",5,2017,9/20/2017,8,259,3826
159,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"However, the actual path of the federal funds rate will  depend on the economic outlook as  informed  by incoming  data.",6,2017,9/20/2017,8,120,3826
160,C:/Modeling/ETA/USA/pdf/monetary20170920a1.pdf,"  In October, the Committee  will initiate  the balance sheet normalization  program  described in the June 2017 Addendum to the Committee’s  Policy Normalization  Principles  and Plans.",7,2017,9/20/2017,8,186,3826
161,,,,,,,,
162,,,,,,,,
163,,,,,,,,
164,,,,,,,,
165,,,,,,,,
166,,,,,,,,
167,,,,,,,,
168,,,,,,,,
169,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"EDT  November 1, 2017    Information received since the Federal Open Market Committee met in September  indicates that the labor market has continued to strengthen and that economic activity has  been rising at a solid rate despite hurricane-related disruptions.",1,2017,11/1/2017,8,262,3588
170,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"Although the hurricanes  caused a drop in payroll employment in September, the unemployment rate declined  further.",1,2017,11/1/2017,8,115,3588
171,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"Household spending has been expanding at a moderate rate, and growth in  business fixed investment has picked up in recent quarters.",1,2017,11/1/2017,8,132,3588
172,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"Gasoline prices rose in the  aftermath of the hurricanes, boosting overall inflation in September; however, inflation  for items other than food and energy remained soft.",1,2017,11/1/2017,8,170,3588
173,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"On a 12-month basis, both inflation  measures have declined this year and are running below 2 percent.",1,2017,11/1/2017,8,102,3588
174,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"Market-based  measures of inflation compensation remain low; survey-based measures of longer-term  inflation expectations are little changed, on balance.",1,2017,11/1/2017,8,153,3588
175,C:/Modeling/ETA/USA/pdf/monetary20171101a1.pdf,"Consistent with its statutory mandate, the Committee seeks to foster maximum  employment and price stability.",2,2017,11/1/2017,8,109,3588
